Order ID,Order Date,Order Month,Order Year,Order weekday,Ship Date,Delivery time,Order Priority,Country Code,Country,Region,Sub-region,Product ID,Categories,Sales Channel,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
645309722,10/1/2016,October,2016,Saturday,11/6/2016,36,C,ARM,Armenia,Asia,Western Asia,8875,Meat,Offline,342,$421.89,$364.69,"$144,286.38","$124,723.98","$19,562.40"
645701968,6/20/2013,June,2013,Thursday,7/21/2013,31,L,NOR,Norway,Europe,Northern Europe,2103,Cereal,Offline,6416,$205.70,$117.11,"$1,319,771.20","$751,377.76","$568,393.44"
645956456,2/20/2016,February,2016,Saturday,4/8/2016,48,H,POL,Poland,Europe,Eastern Europe,7331,Baby Food,Offline,1725,$255.28,$159.42,"$440,358.00","$274,999.50","$165,358.50"
646691596,11/14/2016,November,2016,Monday,12/13/2016,29,H,AUT,Austria,Europe,Western Europe,1270,Beverages,Online,9269,$47.45,$31.79,"$439,814.05","$294,661.51","$145,152.54"
646981704,10/13/2010,October,2010,Wednesday,11/23/2010,41,M,FIN,Finland,Europe,Northern Europe,7331,Baby Food,Online,5118,$255.28,$159.42,"$1,306,523.04","$815,911.56","$490,611.48"
647943866,4/7/2011,April,2011,Thursday,4/18/2011,11,M,ALB,Albania,Europe,Southern Europe,2455,Clothes,Online,9843,$109.28,$35.84,"$1,075,643.04","$352,773.12","$722,869.92"
650078475,6/9/2010,June,2010,Wednesday,6/18/2010,9,H,HRV,Croatia,Europe,Southern Europe,8681,Office Supplies,Online,1522,$651.21,$524.96,"$991,141.62","$798,989.12","$192,152.50"
650208079,2/29/2016,February,2016,Monday,3/19/2016,19,H,EST,Estonia,Europe,Northern Europe,1270,Beverages,Online,9875,$47.45,$31.79,"$468,568.75","$313,926.25","$154,642.50"
651247489,6/11/2014,June,2014,Wednesday,7/2/2014,21,C,BGR,Bulgaria,Europe,Eastern Europe,5988,Vegetables,Offline,7459,$154.06,$90.93,"$1,149,133.54","$678,246.87","$470,886.67"
651895511,10/12/2012,October,2012,Friday,11/1/2012,20,L,LIE,Liechtenstein,Europe,Western Europe,7331,Baby Food,Offline,9223,$255.28,$159.42,"$2,354,447.44","$1,470,330.66","$884,116.78"
652252137,9/7/2010,September,2010,Tuesday,9/26/2010,19,L,GBR,United Kingdom,Europe,Northern Europe,5988,Vegetables,Online,4757,$154.06,$90.93,"$732,863.42","$432,554.01","$300,309.41"
652501904,2/21/2012,February,2012,Tuesday,3/25/2012,33,M,SVN,Slovenia,Europe,Southern Europe,2103,Cereal,Online,8668,$205.70,$117.11,"$1,783,007.60","$1,015,109.48","$767,898.12"
653087270,12/2/2010,December,2010,Thursday,12/7/2010,5,H,ALB,Albania,Europe,Southern Europe,8969,Snacks,Online,1891,$152.58,$97.44,"$288,528.78","$184,259.04","$104,269.74"
653152501,12/17/2015,December,2015,Thursday,12/22/2015,5,M,MKD,Macedonia,Europe,Southern Europe,1270,Beverages,Offline,1194,$47.45,$31.79,"$56,655.30","$37,957.26","$18,698.04"
653548610,2/9/2017,February,2017,Thursday,2/21/2017,12,C,EST,Estonia,Europe,Northern Europe,1270,Beverages,Offline,8412,$47.45,$31.79,"$399,149.40","$267,417.48","$131,731.92"
653800523,4/19/2014,April,2014,Saturday,4/23/2014,4,H,CHE,Switzerland,Europe,Western Europe,3127,Personal Care,Offline,2958,$81.73,$56.67,"$241,757.34","$167,629.86","$74,127.48"
653909957,3/23/2016,March,2016,Wednesday,4/6/2016,14,M,SVK,Slovakia,Europe,Eastern Europe,8681,Office Supplies,Online,5342,$651.21,$524.96,"$3,478,763.82","$2,804,336.32","$674,427.50"
653920686,1/11/2010,January,2010,Monday,1/18/2010,7,C,ROU,Romania,Europe,Eastern Europe,8969,Snacks,Online,8517,$152.58,$97.44,"$1,299,523.86","$829,896.48","$469,627.38"
655287110,2/18/2015,February,2015,Wednesday,2/22/2015,4,H,PRT,Portugal,Europe,Southern Europe,7940,Household,Offline,2873,$668.27,$502.54,"$1,919,939.71","$1,443,797.42","$476,142.29"
655328738,2/10/2014,February,2014,Monday,3/22/2014,40,C,POL,Poland,Europe,Eastern Europe,2103,Cereal,Offline,5191,$205.70,$117.11,"$1,067,788.70","$607,918.01","$459,870.69"
656244552,5/28/2014,May,2014,Wednesday,6/19/2014,22,C,GRC,Greece,Europe,Southern Europe,4594,Fruits,Offline,6201,$9.33,$6.92,"$57,855.33","$42,910.92","$14,944.41"
656689155,6/24/2011,June,2011,Friday,8/9/2011,46,C,SWE,Sweden,Europe,Northern Europe,7940,Household,Offline,7769,$668.27,$502.54,"$5,191,789.63","$3,904,233.26","$1,287,556.37"
659193694,5/31/2015,May,2015,Sunday,6/11/2015,11,M,SRB,Serbia,Europe,Southern Europe,8681,Office Supplies,Online,8918,$651.21,$524.96,"$5,807,490.78","$4,681,593.28","$1,125,897.50"
659196269,4/26/2013,April,2013,Friday,6/1/2013,36,L,HRV,Croatia,Europe,Southern Europe,7940,Household,Online,9680,$668.27,$502.54,"$6,468,853.60","$4,864,587.20","$1,604,266.40"
659671771,7/28/2015,July,2015,Tuesday,7/29/2015,1,C,RUS,Russia,Europe,Eastern Europe,8293,Cosmetics,Offline,391,$437.20,$263.33,"$170,945.20","$102,962.03","$67,983.17"
660312926,12/18/2016,December,2016,Sunday,1/5/2017,18,C,EST,Estonia,Europe,Northern Europe,2455,Clothes,Offline,123,$109.28,$35.84,"$13,441.44","$4,408.32","$9,033.12"
660481584,3/11/2016,March,2016,Friday,4/20/2016,40,M,UKR,Ukraine,Europe,Eastern Europe,8681,Office Supplies,Offline,33,$651.21,$524.96,"$21,489.93","$17,323.68","$4,166.25"
662623488,6/26/2014,June,2014,Thursday,7/11/2014,15,C,MLT,Malta,Europe,Southern Europe,8875,Meat,Offline,3870,$421.89,$364.69,"$1,632,714.30","$1,411,350.30","$221,364.00"
663080108,11/21/2011,November,2011,Monday,12/10/2011,19,H,PRT,Portugal,Europe,Southern Europe,8875,Meat,Online,8994,$421.89,$364.69,"$3,794,478.66","$3,280,021.86","$514,456.80"
665786778,7/24/2010,July,2010,Saturday,8/15/2010,22,L,ROU,Romania,Europe,Eastern Europe,4594,Fruits,Offline,9958,$9.33,$6.92,"$92,908.14","$68,909.36","$23,998.78"
665817677,9/26/2015,September,2015,Saturday,10/10/2015,14,C,SRB,Serbia,Europe,Southern Europe,4594,Fruits,Online,9102,$9.33,$6.92,"$84,921.66","$62,985.84","$21,935.82"
666483724,7/28/2014,July,2014,Monday,8/31/2014,34,C,MKD,Macedonia,Europe,Southern Europe,7940,Household,Online,6199,$668.27,$502.54,"$4,142,605.73","$3,115,245.46","$1,027,360.27"
666921460,9/14/2014,September,2014,Sunday,10/10/2014,26,H,DNK,Denmark,Europe,Northern Europe,2103,Cereal,Online,5735,$205.70,$117.11,"$1,179,689.50","$671,625.85","$508,063.65"
667054498,2/11/2015,February,2015,Wednesday,2/12/2015,1,H,PRT,Portugal,Europe,Southern Europe,3127,Personal Care,Online,5104,$81.73,$56.67,"$417,149.92","$289,243.68","$127,906.24"
667324435,10/18/2012,October,2012,Thursday,10/31/2012,13,L,SMR,San Marino,Europe,Southern Europe,7331,Baby Food,Online,4985,$255.28,$159.42,"$1,272,570.80","$794,708.70","$477,862.10"
667420995,1/16/2010,January,2010,Saturday,1/18/2010,2,C,ARM,Armenia,Asia,Western Asia,3127,Personal Care,Online,3559,$81.73,$56.67,"$290,877.07","$201,688.53","$89,188.54"
668280589,2/11/2013,February,2013,Monday,3/28/2013,45,L,PRT,Portugal,Europe,Southern Europe,8875,Meat,Online,7932,$421.89,$364.69,"$3,346,431.48","$2,892,721.08","$453,710.40"
669353473,6/24/2014,June,2014,Tuesday,7/7/2014,13,C,BLR,Belarus,Europe,Eastern Europe,4594,Fruits,Online,5422,$9.33,$6.92,"$50,587.26","$37,520.24","$13,067.02"
669550883,7/30/2015,July,2015,Thursday,9/16/2015,48,H,BLR,Belarus,Europe,Eastern Europe,8293,Cosmetics,Offline,3840,$437.20,$263.33,"$1,678,848.00","$1,011,187.20","$667,660.80"
670274865,10/4/2012,October,2012,Thursday,11/13/2012,40,C,CHE,Switzerland,Europe,Western Europe,5988,Vegetables,Online,8082,$154.06,$90.93,"$1,245,112.92","$734,896.26","$510,216.66"
671616399,11/6/2012,November,2012,Tuesday,12/10/2012,34,C,MCO,Monaco,Europe,Western Europe,5988,Vegetables,Offline,5072,$154.06,$90.93,"$781,392.32","$461,196.96","$320,195.36"
672330081,10/31/2010,October,2010,Sunday,11/29/2010,29,L,BGR,Bulgaria,Europe,Eastern Europe,8681,Office Supplies,Online,6266,$651.21,$524.96,"$4,080,481.86","$3,289,399.36","$791,082.50"
672856652,6/27/2014,June,2014,Friday,8/3/2014,37,C,Unknow,Unknow,Unknow,Unknow,7940,Household,Online,2091,$668.27,$502.54,"$1,397,352.57","$1,050,811.14","$346,541.43"
674060428,12/15/2012,December,2012,Saturday,12/17/2012,2,L,BLR,Belarus,Europe,Eastern Europe,2103,Cereal,Online,8315,$205.70,$117.11,"$1,710,395.50","$973,769.65","$736,625.85"
677851569,2/22/2011,February,2011,Tuesday,3/2/2011,8,M,ITA,Italy,Europe,Southern Europe,7940,Household,Offline,198,$668.27,$502.54,"$132,317.46","$99,502.92","$32,814.54"
679039466,6/3/2012,June,2012,Sunday,7/5/2012,32,H,SWE,Sweden,Europe,Northern Europe,8293,Cosmetics,Offline,1723,$437.20,$263.33,"$753,295.60","$453,717.59","$299,578.01"
679108560,4/27/2014,April,2014,Sunday,6/11/2014,45,M,LIE,Liechtenstein,Europe,Western Europe,7940,Household,Online,2169,$668.27,$502.54,"$1,449,477.63","$1,090,009.26","$359,468.37"
680325210,6/21/2017,June,2017,Wednesday,7/23/2017,32,C,FIN,Finland,Europe,Northern Europe,5988,Vegetables,Online,2203,$154.06,$90.93,"$339,394.18","$200,318.79","$139,075.39"
681713092,3/8/2010,March,2010,Monday,3/22/2010,14,H,BLR,Belarus,Europe,Eastern Europe,1270,Beverages,Online,2908,$47.45,$31.79,"$137,984.60","$92,445.32","$45,539.28"
682066285,5/26/2013,May,2013,Sunday,7/13/2013,48,H,BEL,Belgium,Europe,Western Europe,5988,Vegetables,Online,7426,$154.06,$90.93,"$1,144,049.56","$675,246.18","$468,803.38"
682162415,1/16/2016,January,2016,Saturday,2/26/2016,41,C,ROU,Romania,Europe,Eastern Europe,8875,Meat,Offline,5873,$421.89,$364.69,"$2,477,759.97","$2,141,824.37","$335,935.60"
682314765,11/26/2015,November,2015,Thursday,12/20/2015,24,L,DEU,Germany,Europe,Western Europe,1270,Beverages,Offline,956,$47.45,$31.79,"$45,362.20","$30,391.24","$14,970.96"
684239947,8/24/2013,August,2013,Saturday,8/31/2013,7,L,SWE,Sweden,Europe,Northern Europe,8293,Cosmetics,Online,661,$437.20,$263.33,"$288,989.20","$174,061.13","$114,928.07"
684853637,2/15/2012,February,2012,Wednesday,4/3/2012,48,H,PRT,Portugal,Europe,Southern Europe,2455,Clothes,Offline,2265,$109.28,$35.84,"$247,519.20","$81,177.60","$166,341.60"
685233008,9/26/2011,September,2011,Monday,10/17/2011,21,C,POL,Poland,Europe,Eastern Europe,7331,Baby Food,Online,4529,$255.28,$159.42,"$1,156,163.12","$722,013.18","$434,149.94"
685596930,4/29/2016,April,2016,Friday,6/16/2016,48,L,MNE,Montenegro,Europe,Southern Europe,2455,Clothes,Online,2222,$109.28,$35.84,"$242,820.16","$79,636.48","$163,183.68"
687374913,1/10/2010,January,2010,Sunday,2/26/2010,47,M,GRC,Greece,Europe,Southern Europe,2103,Cereal,Online,8367,$205.70,$117.11,"$1,721,091.90","$979,859.37","$741,232.53"
688650786,6/23/2010,June,2010,Wednesday,8/7/2010,45,H,SWE,Sweden,Europe,Northern Europe,7940,Household,Offline,5926,$668.27,$502.54,"$3,960,168.02","$2,978,052.04","$982,115.98"
688698422,3/12/2017,March,2017,Sunday,4/1/2017,20,H,NLD,Netherlands,Europe,Western Europe,5988,Vegetables,Offline,22,$154.06,$90.93,"$3,389.32","$2,000.46","$1,388.86"
688903129,5/31/2017,May,2017,Wednesday,7/2/2017,32,M,BGR,Bulgaria,Europe,Eastern Europe,7940,Household,Online,600,$668.27,$502.54,"$400,962.00","$301,524.00","$99,438.00"
689349019,6/10/2013,June,2013,Monday,7/23/2013,43,H,HUN,Hungary,Europe,Eastern Europe,8293,Cosmetics,Offline,2548,$437.20,$263.33,"$1,113,985.60","$670,964.84","$443,020.76"
689421546,1/10/2010,January,2010,Sunday,1/31/2010,21,H,ITA,Italy,Europe,Southern Europe,2455,Clothes,Online,4011,$109.28,$35.84,"$438,322.08","$143,754.24","$294,567.84"
690220630,11/4/2016,November,2016,Friday,11/19/2016,15,C,NLD,Netherlands,Europe,Western Europe,7940,Household,Online,477,$668.27,$502.54,"$318,764.79","$239,711.58","$79,053.21"
691383635,2/10/2013,February,2013,Sunday,3/19/2013,37,M,SVN,Slovenia,Europe,Southern Europe,5988,Vegetables,Offline,4637,$154.06,$90.93,"$714,376.22","$421,642.41","$292,733.81"
691760861,12/27/2016,December,2016,Tuesday,1/28/2017,32,C,BLR,Belarus,Europe,Eastern Europe,2455,Clothes,Offline,6266,$109.28,$35.84,"$684,748.48","$224,573.44","$460,175.04"
692555224,1/9/2015,January,2015,Friday,2/1/2015,23,M,CZE,Czech Republic,Europe,Eastern Europe,8875,Meat,Online,1336,$421.89,$364.69,"$563,645.04","$487,225.84","$76,419.20"
692704999,12/23/2016,December,2016,Friday,1/24/2017,32,C,ITA,Italy,Europe,Southern Europe,7940,Household,Online,5657,$668.27,$502.54,"$3,780,403.39","$2,842,868.78","$937,534.61"
692757356,5/2/2017,May,2017,Tuesday,5/12/2017,10,H,DEU,Germany,Europe,Western Europe,8875,Meat,Offline,1151,$421.89,$364.69,"$485,595.39","$419,758.19","$65,837.20"
692952191,12/14/2012,December,2012,Friday,1/4/2013,21,M,GBR,United Kingdom,Europe,Northern Europe,8293,Cosmetics,Online,8807,$437.20,$263.33,"$3,850,420.40","$2,319,147.31","$1,531,273.09"
693210542,6/25/2012,June,2012,Monday,8/13/2012,49,L,ARM,Armenia,Asia,Western Asia,8875,Meat,Online,5259,$421.89,$364.69,"$2,218,719.51","$1,917,904.71","$300,814.80"
693583905,12/5/2011,December,2011,Monday,1/6/2012,32,M,CZE,Czech Republic,Europe,Eastern Europe,8875,Meat,Offline,5745,$421.89,$364.69,"$2,423,758.05","$2,095,144.05","$328,614.00"
693831098,6/23/2015,June,2015,Tuesday,7/14/2015,21,H,ROU,Romania,Europe,Eastern Europe,7331,Baby Food,Offline,8895,$255.28,$159.42,"$2,270,715.60","$1,418,040.90","$852,674.70"
694771802,3/16/2013,March,2013,Saturday,3/21/2013,5,H,NLD,Netherlands,Europe,Western Europe,7331,Baby Food,Offline,7270,$255.28,$159.42,"$1,855,885.60","$1,158,983.40","$696,902.20"
694914710,8/23/2010,August,2010,Monday,9/25/2010,33,C,ALB,Albania,Europe,Southern Europe,8293,Cosmetics,Offline,9560,$437.20,$263.33,"$4,179,632.00","$2,517,434.80","$1,662,197.20"
695059764,5/21/2011,May,2011,Saturday,6/29/2011,39,C,BEL,Belgium,Europe,Western Europe,8293,Cosmetics,Offline,2485,$437.20,$263.33,"$1,086,442.00","$654,375.05","$432,066.95"
696197879,3/19/2010,March,2010,Friday,3/26/2010,7,H,AND,Andorra,Europe,Southern Europe,2103,Cereal,Online,9278,$205.70,$117.11,"$1,908,484.60","$1,086,546.58","$821,938.02"
696839892,12/17/2015,December,2015,Thursday,1/2/2016,16,C,MKD,Macedonia,Europe,Southern Europe,8681,Office Supplies,Offline,9264,$651.21,$524.96,"$6,032,809.44","$4,863,229.44","$1,169,580.00"
696844613,3/3/2017,March,2017,Friday,3/22/2017,19,M,NOR,Norway,Europe,Northern Europe,8875,Meat,Online,661,$421.89,$364.69,"$278,869.29","$241,060.09","$37,809.20"
697617518,6/13/2012,June,2012,Wednesday,7/7/2012,24,M,Unknow,Unknow,Unknow,Unknow,8875,Meat,Offline,9381,$421.89,$364.69,"$3,957,750.09","$3,421,156.89","$536,593.20"
697638976,3/16/2015,March,2015,Monday,3/26/2015,10,L,SRB,Serbia,Europe,Southern Europe,5988,Vegetables,Offline,5731,$154.06,$90.93,"$882,917.86","$521,119.83","$361,798.03"
700069701,1/10/2016,January,2016,Sunday,1/21/2016,11,L,Unknow,Unknow,Unknow,Unknow,5988,Vegetables,Offline,5037,$154.06,$90.93,"$776,000.22","$458,014.41","$317,985.81"
700304019,11/23/2014,November,2014,Sunday,12/21/2014,28,M,SVN,Slovenia,Europe,Southern Europe,3127,Personal Care,Offline,4376,$81.73,$56.67,"$357,650.48","$247,987.92","$109,662.56"
701298367,12/8/2011,December,2011,Thursday,1/6/2012,29,M,GRC,Greece,Europe,Southern Europe,3127,Personal Care,Offline,8626,$81.73,$56.67,"$705,002.98","$488,835.42","$216,167.56"
702357947,1/5/2014,January,2014,Sunday,2/4/2014,30,L,IRL,Ireland,Europe,Northern Europe,3127,Personal Care,Offline,2179,$81.73,$56.67,"$178,089.67","$123,483.93","$54,605.74"
702815854,5/16/2010,May,2010,Sunday,6/6/2010,21,L,DNK,Denmark,Europe,Northern Europe,7940,Household,Online,7684,$668.27,$502.54,"$5,134,986.68","$3,861,517.36","$1,273,469.32"
703966844,11/18/2013,November,2013,Monday,11/30/2013,12,C,SRB,Serbia,Europe,Southern Europe,8969,Snacks,Offline,8288,$152.58,$97.44,"$1,264,583.04","$807,582.72","$457,000.32"
704139363,7/17/2017,July,2017,Monday,8/31/2017,45,M,MKD,Macedonia,Europe,Southern Europe,1270,Beverages,Offline,9340,$47.45,$31.79,"$443,183.00","$296,918.60","$146,264.40"
704233348,11/17/2016,November,2016,Thursday,11/26/2016,9,L,ITA,Italy,Europe,Southern Europe,4594,Fruits,Offline,7152,$9.33,$6.92,"$66,728.16","$49,491.84","$17,236.32"
704361665,1/30/2016,January,2016,Saturday,3/1/2016,31,C,SVK,Slovakia,Europe,Eastern Europe,7940,Household,Online,5124,$668.27,$502.54,"$3,424,215.48","$2,575,014.96","$849,200.52"
706176555,2/13/2015,February,2015,Friday,2/26/2015,13,C,ISL,Iceland,Europe,Northern Europe,5988,Vegetables,Offline,2190,$154.06,$90.93,"$337,391.40","$199,136.70","$138,254.70"
706301438,1/23/2012,January,2012,Monday,2/11/2012,19,M,GRC,Greece,Europe,Southern Europe,7940,Household,Offline,9146,$668.27,$502.54,"$6,111,997.42","$4,596,230.84","$1,515,766.58"
707661855,12/31/2016,December,2016,Saturday,1/26/2017,26,M,LUX,Luxembourg,Europe,Western Europe,4594,Fruits,Offline,1723,$9.33,$6.92,"$16,075.59","$11,923.16","$4,152.43"
707718932,12/30/2010,December,2010,Thursday,1/6/2011,7,M,MKD,Macedonia,Europe,Southern Europe,4594,Fruits,Online,8614,$9.33,$6.92,"$80,368.62","$59,608.88","$20,759.74"
708320605,9/18/2016,September,2016,Sunday,10/5/2016,17,L,SMR,San Marino,Europe,Southern Europe,4594,Fruits,Offline,6662,$9.33,$6.92,"$62,156.46","$46,101.04","$16,055.42"
709071195,6/18/2012,June,2012,Monday,8/2/2012,45,C,CYP,Cyprus,Asia,Western Asia,7940,Household,Online,8778,$668.27,$502.54,"$5,866,074.06","$4,411,296.12","$1,454,777.94"
709105527,4/29/2012,April,2012,Sunday,5/1/2012,2,C,NOR,Norway,Europe,Northern Europe,2455,Clothes,Online,8938,$109.28,$35.84,"$976,744.64","$320,337.92","$656,406.72"
709276759,1/12/2017,January,2017,Thursday,3/1/2017,48,L,ROU,Romania,Europe,Eastern Europe,2455,Clothes,Offline,9610,$109.28,$35.84,"$1,050,180.80","$344,422.40","$705,758.40"
712595832,3/24/2015,March,2015,Tuesday,3/28/2015,4,H,UKR,Ukraine,Europe,Eastern Europe,1270,Beverages,Online,1797,$47.45,$31.79,"$85,267.65","$57,126.63","$28,141.02"
713009965,11/15/2016,November,2016,Tuesday,12/16/2016,31,H,AND,Andorra,Europe,Southern Europe,7940,Household,Online,4348,$668.27,$502.54,"$2,905,637.96","$2,185,043.92","$720,594.04"
713357150,5/9/2012,May,2012,Wednesday,6/3/2012,25,H,DNK,Denmark,Europe,Northern Europe,2455,Clothes,Offline,7088,$109.28,$35.84,"$774,576.64","$254,033.92","$520,542.72"
714165675,1/8/2014,January,2014,Wednesday,2/2/2014,25,C,POL,Poland,Europe,Eastern Europe,1270,Beverages,Offline,6348,$47.45,$31.79,"$301,212.60","$201,802.92","$99,409.68"
715309798,1/6/2013,January,2013,Sunday,2/10/2013,35,M,ITA,Italy,Europe,Southern Europe,2103,Cereal,Online,4920,$205.70,$117.11,"$1,012,044.00","$576,181.20","$435,862.80"
715863835,1/7/2012,January,2012,Saturday,1/26/2012,19,C,SWE,Sweden,Europe,Northern Europe,5988,Vegetables,Online,8872,$154.06,$90.93,"$1,366,820.32","$806,730.96","$560,089.36"
716054379,3/4/2016,March,2016,Friday,3/26/2016,22,L,AND,Andorra,Europe,Southern Europe,4594,Fruits,Offline,5258,$9.33,$6.92,"$49,057.14","$36,385.36","$12,671.78"
716411006,1/27/2014,January,2014,Monday,2/17/2014,21,L,LVA,Latvia,Europe,Northern Europe,3127,Personal Care,Online,792,$81.73,$56.67,"$64,730.16","$44,882.64","$19,847.52"
717833220,3/22/2014,March,2014,Saturday,4/3/2014,12,C,SRB,Serbia,Europe,Southern Europe,5988,Vegetables,Offline,1657,$154.06,$90.93,"$255,277.42","$150,671.01","$104,606.41"
719293630,2/2/2011,February,2011,Wednesday,2/25/2011,23,M,NLD,Netherlands,Europe,Western Europe,8681,Office Supplies,Offline,3824,$651.21,$524.96,"$2,490,227.04","$2,007,447.04","$482,780.00"
719404351,12/21/2011,December,2011,Wednesday,1/10/2012,20,H,FIN,Finland,Europe,Northern Europe,8681,Office Supplies,Online,6589,$651.21,$524.96,"$4,290,822.69","$3,458,961.44","$831,861.25"
719730079,4/8/2012,April,2012,Sunday,5/6/2012,28,H,NLD,Netherlands,Europe,Western Europe,2455,Clothes,Offline,2979,$109.28,$35.84,"$325,545.12","$106,767.36","$218,777.76"
720229613,3/7/2015,March,2015,Saturday,3/11/2015,4,C,Unknow,Unknow,Unknow,Unknow,4594,Fruits,Online,803,$9.33,$6.92,"$7,491.99","$5,556.76","$1,935.23"
720878922,6/22/2012,June,2012,Friday,8/1/2012,40,H,LIE,Liechtenstein,Europe,Western Europe,7331,Baby Food,Online,2948,$255.28,$159.42,"$752,565.44","$469,970.16","$282,595.28"
720931279,10/30/2012,October,2012,Tuesday,11/18/2012,19,L,ISL,Iceland,Europe,Northern Europe,8969,Snacks,Offline,8441,$152.58,$97.44,"$1,287,927.78","$822,491.04","$465,436.74"
721318805,11/29/2015,November,2015,Sunday,12/9/2015,10,L,CHE,Switzerland,Europe,Western Europe,4594,Fruits,Offline,3118,$9.33,$6.92,"$29,090.94","$21,576.56","$7,514.38"
722233331,3/31/2017,March,2017,Friday,4/6/2017,6,H,ESP,Spain,Europe,Southern Europe,5988,Vegetables,Online,3747,$154.06,$90.93,"$577,262.82","$340,714.71","$236,548.11"
722248780,4/6/2012,April,2012,Friday,4/8/2012,2,H,CHE,Switzerland,Europe,Western Europe,8969,Snacks,Online,8319,$152.58,$97.44,"$1,269,313.02","$810,603.36","$458,709.66"
723893725,2/13/2013,February,2013,Wednesday,3/11/2013,26,C,BIH,Bosnia and Herzegovina,Europe,Southern Europe,7940,Household,Online,5095,$668.27,$502.54,"$3,404,835.65","$2,560,441.30","$844,394.35"
724085128,1/21/2014,January,2014,Tuesday,2/10/2014,20,M,GEO,Georgia,Asia,Western Asia,4594,Fruits,Offline,1735,$9.33,$6.92,"$16,187.55","$12,006.20","$4,181.35"
726223170,6/27/2015,June,2015,Saturday,7/31/2015,34,C,CHE,Switzerland,Europe,Western Europe,7331,Baby Food,Offline,4429,$255.28,$159.42,"$1,130,635.12","$706,071.18","$424,563.94"
727175891,7/19/2013,July,2013,Friday,9/7/2013,50,H,ITA,Italy,Europe,Southern Europe,8875,Meat,Offline,6360,$421.89,$364.69,"$2,683,220.40","$2,319,428.40","$363,792.00"
727426946,12/15/2013,December,2013,Sunday,2/3/2014,50,L,AND,Andorra,Europe,Southern Europe,5988,Vegetables,Offline,653,$154.06,$90.93,"$100,601.18","$59,377.29","$41,223.89"
727821767,2/26/2016,February,2016,Friday,3/16/2016,19,L,AND,Andorra,Europe,Southern Europe,8293,Cosmetics,Online,7489,$437.20,$263.33,"$3,274,190.80","$1,972,078.37","$1,302,112.43"
